,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,active,city_0,city_1,city_2,date_delta,month signup_date,month last_trip_date
33855,14.04,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,0 days,1,1
33856,1.61,5.0,4.601559291274655,1.0,0.0,0.0,1,False,100.0,0,0.0,1.0,0.0,1 days,1,1
33857,1.77,5.0,5.0,1.0,0.0,0.0,0,True,100.0,0,1.0,0.0,0.0,97 days,1,4
33858,7.34,5.0,4.3,1.0,0.0,0.0,3,False,100.0,0,0.0,0.0,1.0,5 days,1,2
33859,1.19,4.7,5.0,1.04,1.0,4.7,9,False,60.0,1,0.0,0.0,1.0,172 days,1,7
33860,2.58,4.0,5.0,1.25,0.0,100.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,1
33861,2.94,4.9,5.0,1.06,0.0,17.6,4,False,29.4,1,0.0,1.0,0.0,150 days,1,6
33862,1.94,4.6,4.4,1.0,1.0,0.0,7,False,95.2,0,0.0,0.0,1.0,84 days,1,4
33863,1.53,5.0,4.0,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
33864,1.62,4.2,3.6,1.0,1.0,0.0,9,False,92.0,1,0.0,0.0,1.0,157 days,1,6
33865,7.55,5.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,0 days,1,1
33866,11.73,5.0,4.601559291274655,1.5,0.0,100.0,1,False,0.0,0,0.0,0.0,1.0,1 days,1,1
33867,17.96,5.0,4.601559291274655,1.0,1.0,0.0,1,False,50.0,0,0.0,0.0,1.0,104 days,1,5
33868,1.65,4.5,5.0,1.0,1.0,0.0,5,False,50.0,1,0.0,0.0,1.0,170 days,1,6
33869,4.9,4.8,4.1,1.13,1.0,14.3,4,False,64.3,1,0.0,0.0,1.0,155 days,1,6
33870,3.06,5.0,5.0,1.0,1.0,0.0,0,False,100.0,1,0.0,1.0,0.0,163 days,1,6
33871,6.17,4.0,5.0,1.0,1.0,0.0,1,True,100.0,0,1.0,0.0,0.0,1 days,1,1
33872,2.08,4.5,5.0,1.0,1.0,0.0,2,False,75.0,0,0.0,0.0,1.0,126 days,1,5
33873,1.84,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
33874,2.67,4.9,4.9,1.16,1.0,23.3,6,False,95.3,1,0.0,1.0,0.0,174 days,1,6
33875,13.62,5.0,4.601559291274655,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,126 days,1,5
33876,2.15,5.0,5.0,1.0,1.0,0.0,1,True,100.0,0,0.0,0.0,1.0,14 days,1,2
33877,5.12,5.0,4.0,1.0,1.0,0.0,0,False,75.0,0,0.0,0.0,1.0,88 days,1,4
33878,11.03,5.0,5.0,1.08,1.0,11.1,0,False,66.7,0,0.0,1.0,0.0,60 days,1,3
33879,5.52,5.0,5.0,1.38,1.0,50.0,1,False,50.0,0,0.0,1.0,0.0,125 days,1,5
33880,3.0,5.0,4.0,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,63 days,1,3
33881,2.04,5.0,5.0,1.38,1.0,50.0,0,False,50.0,0,0.0,0.0,1.0,40 days,1,3
33882,2.34,5.0,5.0,1.17,1.0,33.3,4,False,66.7,1,0.0,0.0,1.0,149 days,1,6
33883,7.16,3.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,77 days,1,4
33884,4.57,4.7,3.7,1.03,1.0,3.4,11,False,58.6,1,0.0,1.0,0.0,158 days,1,6
33885,0.83,4.0,5.0,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,112 days,1,5
33886,4.25,4.8,4.7,1.09,1.0,12.5,2,True,40.6,1,0.0,0.0,1.0,175 days,1,6
33887,6.32,5.0,4.0,1.0,1.0,0.0,0,False,100.0,1,1.0,0.0,0.0,170 days,1,6
33888,11.01,5.0,5.0,1.08,0.0,33.3,0,False,0.0,0,0.0,0.0,1.0,92 days,1,4
33889,3.02,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,48 days,1,2
33890,0.91,5.0,5.0,1.63,0.0,50.0,2,True,100.0,0,0.0,0.0,1.0,2 days,1,1
33891,2.53,4.8,3.6,1.26,1.0,19.5,3,True,65.9,1,0.0,0.0,1.0,170 days,1,6
33892,3.54,5.0,5.0,1.0,1.0,0.0,1,True,0.0,0,0.0,0.0,1.0,1 days,1,1
33893,1.57,5.0,5.0,1.05,0.0,6.3,3,True,65.6,0,1.0,0.0,0.0,120 days,1,5
33894,5.83,5.0,4.0,1.0,1.0,0.0,0,False,0.0,0,0.0,1.0,0.0,131 days,1,5
33895,14.54,5.0,4.0,1.0,1.0,0.0,0,False,60.0,0,1.0,0.0,0.0,85 days,1,4
33896,5.75,5.0,5.0,1.0,1.0,0.0,3,True,0.0,0,0.0,0.0,1.0,10 days,1,1
33897,1.25,5.0,4.0,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,119 days,1,5
33898,9.34,5.0,5.0,1.0,1.0,0.0,1,True,100.0,1,1.0,0.0,0.0,167 days,1,6
33899,19.1,5.0,5.0,1.0,1.0,0.0,2,True,100.0,0,0.0,1.0,0.0,0 days,1,1
33900,4.32,5.0,4.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,103 days,1,5
33901,1.81,5.0,5.0,1.19,1.0,25.0,3,True,62.5,1,0.0,1.0,0.0,140 days,1,6
33902,2.79,4.9,4.8,1.0,0.0,0.0,1,True,54.5,1,0.0,0.0,1.0,155 days,1,6
33903,1.19,5.0,4.601559291274655,1.0,0.0,0.0,0,True,0.0,0,0.0,0.0,1.0,95 days,1,4
33904,6.51,4.9,4.0,1.12,1.0,15.2,0,True,51.5,1,0.0,1.0,0.0,173 days,1,6
33905,3.12,4.0,4.601559291274655,1.0,0.0,0.0,0,True,0.0,0,0.0,0.0,1.0,140 days,1,6
33906,3.85,4.8,4.9,1.0,1.0,0.0,12,True,83.8,1,0.0,0.0,1.0,166 days,1,6
33907,5.13,5.0,4.601559291274655,1.08,1.0,33.3,0,False,33.3,1,1.0,0.0,0.0,149 days,1,6
33908,1.79,4.8,4.9,1.19,1.0,23.3,15,False,69.2,1,0.0,1.0,0.0,168 days,1,6
33909,30.17,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,1.0,0.0,44 days,1,3
33910,3.73,5.0,5.0,1.0,1.0,0.0,2,False,0.0,0,0.0,0.0,1.0,12 days,1,1
33911,6.53,4.8,3.0,1.01,0.0,1.7,23,True,70.3,0,1.0,0.0,0.0,115 days,1,5
33912,2.58,5.0,5.0,1.0,1.0,0.0,0,False,66.7,0,0.0,0.0,1.0,49 days,1,3
33913,4.47,4.7,5.0,1.01,0.0,2.6,11,False,66.7,1,0.0,0.0,1.0,175 days,1,6
33914,3.74,5.0,5.0,1.0,1.0,0.0,0,True,0.0,0,1.0,0.0,0.0,31 days,1,2
33915,5.37,5.0,4.7,1.0,1.0,0.0,2,False,33.3,1,0.0,0.0,1.0,152 days,1,6
33916,14.07,5.0,5.0,1.0,1.0,0.0,0,True,100.0,0,0.0,1.0,0.0,86 days,1,4
33917,7.31,4.7,5.0,1.0,0.0,0.0,0,True,0.0,0,0.0,0.0,1.0,133 days,1,5
33918,9.99,5.0,4.0,1.09,0.0,9.1,4,False,100.0,1,0.0,0.0,1.0,172 days,1,6
33919,10.34,5.0,5.0,1.0,1.0,0.0,2,True,100.0,0,0.0,0.0,1.0,1 days,1,1
33920,2.83,5.0,4.601559291274655,1.0,0.0,0.0,1,True,100.0,0,0.0,0.0,1.0,0 days,1,1
33921,1.92,5.0,2.0,1.13,1.0,50.0,0,False,100.0,0,0.0,1.0,0.0,102 days,1,5
33922,7.67,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,43 days,1,2
33923,3.85,4.7,4.5,1.23,1.0,25.0,3,True,58.3,1,1.0,0.0,0.0,155 days,1,6
33924,0.58,5.0,5.0,1.0,1.0,0.0,1,True,0.0,0,1.0,0.0,0.0,12 days,1,1
33925,3.03,4.8,4.7,1.0,0.0,0.0,0,True,50.0,1,0.0,1.0,0.0,134 days,1,6
33926,4.99,5.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,13 days,1,1
33927,3.6,3.0,4.601559291274655,1.0,0.0,0.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
33928,5.17,4.3,4.7,1.04,0.0,14.3,4,False,100.0,1,0.0,1.0,0.0,171 days,1,6
33929,2.85,4.8,5.0,1.05,1.0,7.0,11,True,60.5,1,0.0,1.0,0.0,147 days,1,6
33930,4.74,5.0,5.0,1.0,0.0,0.0,0,False,0.0,0,0.0,1.0,0.0,55 days,1,3
33931,4.26,5.0,5.0,1.0,0.0,0.0,0,True,60.0,0,0.0,0.0,1.0,109 days,1,4
33932,1.95,4.0,4.4,1.0,0.0,0.0,1,False,33.3,0,1.0,0.0,0.0,88 days,1,4
33933,5.1,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,1.0,0.0,0.0,108 days,1,4
33934,3.43,5.0,5.0,1.0,1.0,0.0,2,True,66.7,0,1.0,0.0,0.0,89 days,1,4
33935,16.26,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,0.0,1.0,0.0,124 days,1,5
33936,2.36,4.8,5.0,1.25,0.0,16.7,1,False,16.7,0,1.0,0.0,0.0,125 days,1,5
33937,6.29,5.0,5.0,1.0,0.0,0.0,4,False,66.7,1,0.0,1.0,0.0,151 days,1,6
33938,4.65,4.8,5.0,1.0,1.0,0.0,4,True,56.3,1,0.0,0.0,1.0,158 days,1,7
33939,1.52,5.0,5.0,1.0,1.0,0.0,1,True,0.0,0,0.0,0.0,1.0,1 days,1,1
33940,0.5,5.0,5.0,1.0,1.0,0.0,0,False,100.0,1,0.0,0.0,1.0,179 days,1,7
33941,3.48,5.0,4.8,1.17,0.0,33.3,2,False,33.3,0,1.0,0.0,0.0,131 days,1,5
33942,2.22,5.0,3.7,1.75,1.0,50.0,0,False,0.0,0,0.0,0.0,1.0,92 days,1,4
33943,1.71,4.0,5.0,1.0,0.0,0.0,0,True,100.0,0,0.0,0.0,1.0,52 days,1,3
33944,5.92,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,127 days,1,5
33945,2.85,5.0,4.3,1.0,1.0,0.0,1,True,80.0,0,0.0,0.0,1.0,101 days,1,5
33946,9.64,5.0,4.601559291274655,1.0,1.0,0.0,0,False,0.0,0,0.0,0.0,1.0,133 days,1,5
33947,1.42,3.8,5.0,1.0,1.0,0.0,1,True,0.0,0,0.0,0.0,1.0,95 days,1,4
33948,5.81,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,1,1.0,0.0,0.0,125 days,1,6
33949,4.31,5.0,4.2,1.11,1.0,11.1,0,True,66.7,0,0.0,0.0,1.0,114 days,1,5
33950,9.74,5.0,5.0,1.0,1.0,0.0,2,False,100.0,0,0.0,0.0,1.0,2 days,1,1
33951,4.08,4.6,5.0,1.07,1.0,14.3,1,False,85.7,1,0.0,0.0,1.0,153 days,1,7
33952,3.15,4.9,5.0,1.19,1.0,22.2,1,True,77.8,1,0.0,1.0,0.0,136 days,1,6
33953,6.58,5.0,4.0,1.0,0.0,0.0,3,False,100.0,0,0.0,0.0,1.0,3 days,1,1
33954,4.46,4.2,4.2,1.0,0.0,0.0,0,True,100.0,0,0.0,0.0,1.0,80 days,1,3
33955,2.56,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,59 days,1,3
33956,5.17,4.1,3.2,1.0,1.0,0.0,9,True,80.0,1,0.0,0.0,1.0,125 days,1,6
33957,5.64,5.0,4.601559291274655,2.5,1.0,100.0,1,False,100.0,0,1.0,0.0,0.0,17 days,1,1
33958,2.57,4.7,4.7,1.0,1.0,0.0,0,True,0.0,0,1.0,0.0,0.0,62 days,1,3
33959,4.09,4.0,3.0,1.0,0.4,0.0,1,False,0.0,0,1.0,0.0,0.0,0 days,1,1
33960,1.35,4.7,5.0,1.29,1.0,40.0,0,False,45.7,1,0.0,1.0,0.0,160 days,1,6
33961,6.43,4.8,4.9,1.06,1.0,8.3,8,False,27.8,1,0.0,0.0,1.0,168 days,1,6
33962,2.06,5.0,5.0,1.0,1.0,0.0,2,True,66.7,0,1.0,0.0,0.0,33 days,1,2
33963,17.98,5.0,4.601559291274655,1.0,0.0,0.0,0,True,100.0,0,0.0,0.0,1.0,85 days,1,4
33964,3.99,4.8,4.9,1.1,1.0,12.5,0,False,95.8,1,1.0,0.0,0.0,150 days,1,6
33965,4.54,4.7,4.3,1.04,0.4,4.7,12,True,62.8,1,1.0,0.0,0.0,143 days,1,6
33966,4.38,5.0,5.0,1.0,1.0,0.0,0,False,0.0,0,1.0,0.0,0.0,53 days,1,2
33967,7.04,5.0,1.0,1.0,1.0,0.0,0,False,50.0,0,0.0,0.0,1.0,139 days,1,5
33968,2.27,4.9,4.5,1.03,1.0,5.3,3,True,63.2,0,1.0,0.0,0.0,120 days,1,5
33969,3.18,4.8,3.6,1.2,1.0,30.9,5,True,74.5,1,0.0,1.0,0.0,164 days,1,6
33970,1.93,5.0,5.0,1.04,1.0,16.7,0,False,50.0,1,0.0,1.0,0.0,163 days,1,6
33971,1.23,5.0,5.0,1.0,1.0,0.0,3,False,0.0,0,1.0,0.0,0.0,8 days,1,2
33972,9.12,5.0,4.601559291274655,1.5,1.0,100.0,1,False,0.0,0,1.0,0.0,0.0,0 days,1,1
33973,4.24,4.7,4.4,1.04,0.0,16.7,9,False,58.3,0,0.0,0.0,1.0,127 days,1,5
33974,1.72,5.0,2.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,81 days,1,4
33975,3.31,4.8,3.7,1.02,1.0,2.6,9,False,47.4,0,0.0,1.0,0.0,122 days,1,5
33976,1.63,5.0,4.601559291274655,1.0,1.0,0.0,2,True,100.0,1,1.0,0.0,0.0,160 days,1,6
33977,6.79,5.0,4.5,1.0,0.0,0.0,1,False,50.0,0,1.0,0.0,0.0,124 days,1,5
33978,2.65,4.8,4.7,1.07,1.0,5.3,5,False,52.6,0,1.0,0.0,0.0,112 days,1,5
33979,3.01,1.0,4.601559291274655,1.75,0.0,100.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,1
33980,2.54,4.3,4.0,1.18,0.0,14.3,4,False,57.1,0,0.0,0.0,1.0,120 days,1,5
33981,1.19,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
33982,1.94,5.0,4.601559291274655,2.25,0.0,100.0,0,False,100.0,0,0.0,0.0,1.0,139 days,1,5
33983,1.36,5.0,5.0,1.44,1.0,50.0,1,False,25.0,1,0.0,1.0,0.0,173 days,1,6
33984,0.42,5.0,5.0,1.0,1.0,0.0,0,False,100.0,1,0.0,0.0,1.0,151 days,1,6
33985,7.43,5.0,4.3,1.0,1.0,0.0,0,True,25.0,1,0.0,0.0,1.0,147 days,1,6
33986,6.98,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,6 days,1,2
33987,2.43,4.7,4.6,1.02,1.0,9.1,1,True,81.8,1,0.0,1.0,0.0,137 days,1,6
33988,3.34,3.9,5.0,1.04,1.0,14.3,1,False,71.4,1,0.0,1.0,0.0,132 days,1,6
33989,6.29,4.5,4.7,1.0,1.0,0.0,0,True,50.0,0,1.0,0.0,0.0,140 days,1,5
33990,3.48,4.9,5.0,1.2,0.0,14.3,4,True,42.9,0,0.0,0.0,1.0,104 days,1,5
33991,3.8,5.0,5.0,1.0,1.0,0.0,0,False,0.0,0,0.0,0.0,1.0,71 days,1,4
33992,24.73,5.0,4.601559291274655,1.0,1.0,0.0,1,True,100.0,0,1.0,0.0,0.0,3 days,1,1
33993,3.48,5.0,4.9,1.21,0.0,14.3,7,False,71.4,0,1.0,0.0,0.0,10 days,1,1
33994,6.16,4.8,5.0,1.0,1.0,0.0,3,False,33.3,0,0.0,0.0,1.0,125 days,1,5
33995,1.59,4.5,4.5,1.0,0.0,0.0,2,False,100.0,0,0.0,0.0,1.0,4 days,1,1
33996,5.71,5.0,5.0,1.0,0.0,0.0,3,True,66.7,0,1.0,0.0,0.0,4 days,1,1
33997,0.0,5.0,4.601559291274655,1.0,0.0,0.0,1,True,100.0,0,1.0,0.0,0.0,0 days,1,1
33998,3.18,5.0,5.0,1.38,1.0,50.0,0,False,100.0,0,1.0,0.0,0.0,61 days,1,3
33999,14.48,5.0,4.601559291274655,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,14 days,1,1
34000,4.7,5.0,4.5,1.0,0.0,0.0,2,True,0.0,0,1.0,0.0,0.0,12 days,1,1
34001,1.15,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,1 days,1,1
34002,7.76,5.0,4.0,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
34003,10.8,4.8,5.0,1.0,1.0,0.0,0,True,100.0,1,0.0,0.0,1.0,146 days,1,6
34004,3.81,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
34005,4.71,4.8,5.0,1.0,0.0,0.0,1,False,45.5,1,0.0,0.0,1.0,175 days,1,6
34006,2.83,4.0,5.0,1.0,1.0,0.0,2,True,62.5,1,0.0,0.0,1.0,136 days,1,6
34007,4.11,4.7,4.7,1.04,0.0,5.0,3,False,75.0,0,1.0,0.0,0.0,117 days,1,5
34008,21.45,5.0,4.601559291274655,1.0,1.0,0.0,1,False,50.0,1,0.0,1.0,0.0,165 days,1,6
34009,5.59,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,80 days,1,4
34010,3.99,4.9,4.8,1.0,1.0,0.0,3,False,100.0,0,0.0,0.0,1.0,54 days,1,3
34011,2.85,5.0,5.0,1.0,1.0,0.0,0,False,100.0,1,0.0,0.0,1.0,159 days,1,6
34012,3.27,5.0,5.0,1.0,1.0,0.0,0,True,66.7,0,1.0,0.0,0.0,127 days,1,5
34013,9.02,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,1.0,0.0,0.0,48 days,1,3
34014,8.21,5.0,4.5,1.0,1.0,0.0,6,False,100.0,0,0.0,1.0,0.0,71 days,1,3
34015,2.82,4.7,5.0,1.0,1.0,1.0,16,True,66.0,1,1.0,0.0,0.0,168 days,1,7
34016,2.9,4.8,4.9,1.29,1.0,23.1,5,False,38.5,0,1.0,0.0,0.0,100 days,1,4
34017,2.56,4.8,3.5,1.0,1.0,0.0,2,True,40.0,1,0.0,0.0,1.0,170 days,1,6
34018,4.73,4.5,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,140 days,1,5
34019,1.16,5.0,5.0,1.0,1.0,0.0,2,True,100.0,1,0.0,0.0,1.0,133 days,1,6
34020,3.39,5.0,4.0,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,3 days,1,1
34021,16.8,5.0,3.4,1.2,1.0,20.0,3,True,80.0,0,0.0,0.0,1.0,32 days,1,2
34022,3.96,5.0,4.3,1.0,1.0,0.0,1,True,25.0,1,0.0,0.0,1.0,131 days,1,6
34023,2.51,4.0,5.0,2.5,0.0,100.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
34024,4.62,5.0,4.5,1.0,0.0,0.0,0,True,75.0,0,0.0,0.0,1.0,136 days,1,5
34025,3.44,3.7,4.5,1.0,0.0,0.0,1,True,66.7,1,0.0,1.0,0.0,139 days,1,6
34026,3.48,4.4,5.0,1.04,1.0,8.3,8,True,75.0,1,0.0,0.0,1.0,166 days,1,6
34027,3.08,4.8,4.7,1.15,0.0,29.4,7,True,82.4,0,1.0,0.0,0.0,102 days,1,5
34028,3.23,4.5,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,49 days,1,3
34029,16.95,5.0,4.601559291274655,1.0,1.0,0.0,1,True,50.0,0,1.0,0.0,0.0,96 days,1,5
34030,2.82,5.0,5.0,1.11,1.0,19.2,4,True,53.8,1,0.0,1.0,0.0,157 days,1,6
34031,3.69,5.0,5.0,1.0,1.0,0.0,1,True,100.0,0,1.0,0.0,0.0,0 days,1,1
34032,4.51,5.0,4.9,1.15,1.0,16.7,3,False,83.3,1,0.0,1.0,0.0,164 days,1,6
34033,4.01,5.0,4.0,1.0,1.0,0.0,2,True,100.0,1,1.0,0.0,0.0,141 days,1,6
34034,2.0,4.8,3.7,1.22,1.0,26.1,4,True,91.3,1,1.0,0.0,0.0,172 days,1,6
34035,2.22,4.8,5.0,1.03,1.0,5.3,3,True,84.2,1,1.0,0.0,0.0,155 days,1,6
34036,5.69,5.0,4.5,1.0,0.0,0.0,2,True,100.0,0,0.0,0.0,1.0,2 days,1,1
34037,12.4,4.5,4.0,1.17,1.0,6.3,3,True,100.0,1,0.0,0.0,1.0,158 days,1,6
34038,1.37,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,1
34039,4.35,5.0,4.601559291274655,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,130 days,1,5
34040,2.37,4.9,3.5,1.0,1.0,0.0,8,False,75.0,1,0.0,0.0,1.0,132 days,1,6
34041,2.17,4.9,4.9,1.05,1.0,5.7,8,True,94.3,1,1.0,0.0,0.0,159 days,1,6
34042,0.81,5.0,4.5,1.0,1.0,0.0,1,False,50.0,1,0.0,0.0,1.0,162 days,1,6
34043,10.72,4.8,5.0,1.0,1.0,0.0,0,True,66.7,1,1.0,0.0,0.0,171 days,1,6
34044,3.08,5.0,5.0,1.25,0.0,50.0,2,True,100.0,1,0.0,1.0,0.0,161 days,1,6
34045,2.46,4.7,4.9,1.13,1.0,25.0,9,True,52.3,1,1.0,0.0,0.0,149 days,1,6
34046,2.62,5.0,5.0,1.0,0.0,0.0,3,False,33.3,0,0.0,0.0,1.0,3 days,1,1
34047,3.08,4.0,5.0,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,28 days,1,2
34048,6.93,5.0,5.0,1.0,1.0,0.0,0,False,100.0,1,0.0,0.0,1.0,159 days,1,6
34049,5.25,4.8,5.0,1.13,1.0,25.0,0,True,25.0,0,0.0,0.0,1.0,90 days,1,4
34050,8.08,4.8,5.0,1.0,1.0,0.0,0,False,50.0,1,0.0,1.0,0.0,142 days,1,6
34051,2.63,4.6,4.9,1.18,1.0,9.1,1,True,63.6,0,1.0,0.0,0.0,136 days,1,5
34052,13.83,5.0,5.0,1.0,0.0,0.0,1,True,100.0,0,0.0,0.0,1.0,4 days,1,2
34053,1.63,5.0,5.0,1.0,1.0,0.0,0,False,0.0,1,0.0,1.0,0.0,158 days,1,6
34054,5.94,5.0,5.0,1.0,1.0,0.0,2,False,66.7,0,1.0,0.0,0.0,76 days,1,3
34055,6.53,5.0,4.8,1.09,1.0,12.5,3,False,37.5,0,0.0,1.0,0.0,127 days,1,5
34056,9.43,5.0,5.0,1.0,1.0,0.0,2,False,50.0,0,0.0,1.0,0.0,1 days,1,1
34057,7.93,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,0.0,1.0,0.0,61 days,1,3
34058,3.95,5.0,5.0,1.0,0.0,0.0,0,True,83.3,0,1.0,0.0,0.0,124 days,1,5
34059,7.8,4.5,5.0,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,76 days,1,4
34060,3.75,4.5,4.5,1.0,1.0,0.0,4,False,100.0,0,0.0,0.0,1.0,30 days,1,2
34061,7.3,5.0,3.0,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,8 days,1,2
34062,2.95,5.0,5.0,1.0,1.0,0.0,2,True,0.0,0,1.0,0.0,0.0,2 days,1,2
34063,6.01,5.0,5.0,1.0,1.0,0.0,2,False,0.0,0,1.0,0.0,0.0,1 days,1,1
34064,0.7,4.5,5.0,1.0,0.0,0.0,2,False,0.0,0,0.0,0.0,1.0,1 days,1,1
34065,5.14,5.0,5.0,1.75,0.0,100.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
34066,3.16,4.77815819594771,5.0,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,3 days,1,2
34067,3.16,4.5,5.0,1.06,1.0,25.0,3,False,50.0,0,0.0,1.0,0.0,53 days,1,3
34068,15.47,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,132 days,1,5
34069,2.22,4.7,5.0,1.13,1.0,14.6,9,True,95.8,1,0.0,1.0,0.0,154 days,1,6
34070,4.89,5.0,5.0,1.5,1.0,33.3,2,False,66.7,0,0.0,0.0,1.0,99 days,1,4
34071,4.73,5.0,5.0,1.0,1.0,0.0,1,True,62.5,0,1.0,0.0,0.0,134 days,1,5
34072,6.46,5.0,5.0,1.0,0.0,0.0,2,True,100.0,0,1.0,0.0,0.0,1 days,1,1
34073,2.53,5.0,5.0,1.0,1.0,0.0,0,False,100.0,1,0.0,1.0,0.0,160 days,1,6
34074,3.24,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,1,0.0,1.0,0.0,171 days,1,6
34075,1.83,4.5,3.3,1.75,0.0,66.7,3,False,33.3,0,1.0,0.0,0.0,9 days,1,2
34076,4.33,5.0,4.601559291274655,1.0,0.0,0.0,1,True,0.0,0,0.0,0.0,1.0,1 days,1,1
34077,5.33,5.0,4.8,1.02,1.0,8.3,1,True,66.7,1,0.0,0.0,1.0,146 days,1,6
34078,9.26,5.0,4.7,1.0,0.0,0.0,3,True,100.0,0,1.0,0.0,0.0,11 days,1,1
34079,1.48,5.0,4.601559291274655,1.75,1.0,100.0,0,False,0.0,0,0.0,0.0,1.0,128 days,1,5
34080,2.55,4.5,5.0,1.63,0.0,50.0,2,False,0.0,0,1.0,0.0,0.0,1 days,1,1
34081,3.06,4.8,4.4,1.17,0.0,19.4,8,True,77.4,1,0.0,0.0,1.0,173 days,1,6
34082,7.49,5.0,5.0,1.25,1.0,20.0,1,True,80.0,0,1.0,0.0,0.0,69 days,1,4
34083,1.62,4.7,5.0,1.83,1.0,33.3,0,True,100.0,0,0.0,0.0,1.0,41 days,1,2
34084,2.64,5.0,4.0,1.0,0.0,0.0,2,False,100.0,0,1.0,0.0,0.0,7 days,1,1
34085,1.9,4.5,4.4,1.13,1.0,16.0,11,False,64.0,1,1.0,0.0,0.0,165 days,1,6
34086,2.11,4.6,4.6,1.0,1.0,0.0,8,False,63.2,1,0.0,0.0,1.0,136 days,1,6
34087,2.64,4.8,4.3,1.0,0.0,0.0,5,False,76.0,0,1.0,0.0,0.0,92 days,1,4
34088,3.89,4.5,5.0,1.0,1.0,0.0,1,False,100.0,1,0.0,0.0,1.0,140 days,1,6
34089,7.24,5.0,4.601559291274655,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,122 days,1,5
34090,5.67,4.5,4.5,1.0,1.0,0.0,2,False,0.0,0,0.0,0.0,1.0,1 days,1,1
34091,4.63,4.6,4.7,1.01,1.0,2.4,4,False,50.0,1,0.0,0.0,1.0,173 days,1,6
34092,2.63,4.7,4.601559291274655,1.25,1.0,66.7,1,False,33.3,1,0.0,1.0,0.0,147 days,1,6
34093,4.1,5.0,4.4,1.04,0.0,7.7,4,False,76.9,0,1.0,0.0,0.0,117 days,1,5
34094,5.04,4.6,3.8,1.01,0.0,4.8,3,True,47.6,1,0.0,0.0,1.0,161 days,1,6
34095,9.5,4.0,1.0,1.0,1.0,0.0,0,True,0.0,0,0.0,0.0,1.0,51 days,1,3
